text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,flow
"A person in a green top is captured mid-gesture, possibly interacting with a smartphone, against a dimly lit interior background.",/datadrive/videos-popular/6377451.mp4,235,3840,2160,/datadrive2/grounded_sam2_output_v100/6377451/masks_images,6377451,0,234,56.76121139526367
 swans drinking in the lake,/datadrive/videos-popular/6904911.mp4,852,1920,1080,/datadrive2/grounded_sam2_output_v100/6904911/masks_images,6904911,0,851,2.5036942958831787
 croissants with cream cheese and strawberries,/datadrive/videos-popular/6535272.mp4,179,4096,2160,/datadrive2/grounded_sam2_output_v100/6535272/masks_images,6535272,0,178,5.117103576660156
 words formation in scrabble tiles,/datadrive/videos-popular/5981419.mp4,153,1080,1920,/datadrive2/grounded_sam2_output_v100/5981419/masks_images,5981419,0,152,16.304931640625
Two individuals are actively engaged in preparing dough on a kitchen counter scattered with various cooking utensils and fresh ingredients.,/datadrive/videos-popular/5907445.mp4,263,1920,1080,/datadrive2/grounded_sam2_output_v100/5907445/masks_images,5907445,0,262,2.113581418991089
 a woman promoting black friday sale with a poster,/datadrive/videos-popular/5889742.mp4,274,2160,3840,/datadrive2/grounded_sam2_output_v100/5889742/masks_images,5889742,0,273,6.688300132751465
"In an opulent room, a person in a red military jacket pours a sparkling beverage into a delicate coupe glass, amidst flickering candlelight and vintage decor.",/datadrive/videos-popular/6718796.mp4,526,4096,2160,/datadrive2/grounded_sam2_output_v100/6718796/masks_images,6718796,0,525,10.099161148071287
"A man in a black suit stands in a white room, looking towards a symbol on the wall.",/datadrive/videos-popular/6276697.mp4,1052,4096,2160,/datadrive2/grounded_sam2_output_v100/6276697/masks_images,6276697,0,1051,2.79889178276062
 a man in blue sweater holding a poster,/datadrive/videos-popular/5889061.mp4,382,3840,2160,/datadrive2/grounded_sam2_output_v100/5889061/masks_images,5889061,0,381,2.01360821723938
 person looking a climbing wall,/datadrive/videos-popular/6685993.mp4,294,2160,4096,/datadrive2/grounded_sam2_output_v100/6685993/masks_images,6685993,0,293,10.99065399169922
"A person is typing on a laptop keyboard, with a coffee mug visible in the background.",/datadrive/videos-popular/5827853.mp4,408,1920,1080,/datadrive2/grounded_sam2_output_v100/5827853/masks_images,5827853,0,407,8.87634563446045
 couple doing incline push ups,/datadrive/videos-popular/6388870.mp4,703,3840,2160,/datadrive2/grounded_sam2_output_v100/6388870/masks_images,6388870,0,702,8.817628860473633
 woman taking a bath,/datadrive/videos-popular/6811060.mp4,679,4096,2160,/datadrive2/grounded_sam2_output_v100/6811060/masks_images,6811060,0,678,2.166134595870972
 people warming their hands,/datadrive/videos-popular/6570982.mp4,648,2560,1080,/datadrive2/grounded_sam2_output_v100/6570982/masks_images,6570982,0,647,5.200948238372803
 men sitting on the chairs,/datadrive/videos-popular/6615630.mp4,1244,2160,4096,/datadrive2/grounded_sam2_output_v100/6615630/masks_images,6615630,0,1243,2.175086259841919
 video of a couple watching on their smartphone,/datadrive/videos-popular/6620398.mp4,382,3840,2160,/datadrive2/grounded_sam2_output_v100/6620398/masks_images,6620398,0,381,5.083260536193848
"Two professionals examine data charts on paper and a laptop, discussing insights and trends in a business meeting.",/datadrive/videos-popular/5725720.mp4,329,3840,2160,/datadrive2/grounded_sam2_output_v100/5725720/masks_images,5725720,0,328,3.0858676433563232
 a person driving a car,/datadrive/videos-popular/6331329.mp4,715,4096,2160,/datadrive2/grounded_sam2_output_v100/6331329/masks_images,6331329,0,714,5.399481296539307
"A serene pond is nestled between jagged rocks, reflecting the surrounding trees in its still water.",/datadrive/videos-popular/5826804.mp4,902,4096,2160,/datadrive2/grounded_sam2_output_v100/5826804/masks_images,5826804,0,901,8.177611351013184
 young woman listening to music and dancing on bed,/datadrive/videos-popular/6698396.mp4,1646,4096,2160,/datadrive2/grounded_sam2_output_v100/6698396/masks_images,6698396,0,1645,23.155746459960938
 a kid eating bacon,/datadrive/videos-popular/5893586.mp4,1520,2160,4096,/datadrive2/grounded_sam2_output_v100/5893586/masks_images,5893586,0,1519,5.069591999053955
 steam coming from the ground,/datadrive/videos-popular/6497571.mp4,716,3840,2160,/datadrive2/grounded_sam2_output_v100/6497571/masks_images,6497571,0,715,11.59019947052002
 a mother and son on a video call while holding a gift,/datadrive/videos-popular/6210020.mp4,661,1920,1080,/datadrive2/grounded_sam2_output_v100/6210020/masks_images,6210020,0,660,2.22735857963562
 two girls looking at phone in library,/datadrive/videos-popular/6214602.mp4,781,4096,2160,/datadrive2/grounded_sam2_output_v100/6214602/masks_images,6214602,0,780,7.009830951690674
 person typing on computer laptop,/datadrive/videos-popular/6650886.mp4,282,4096,2160,/datadrive2/grounded_sam2_output_v100/6650886/masks_images,6650886,0,281,6.380932807922363
 laptop computer close up,/datadrive/videos-popular/6685588.mp4,454,3840,2160,/datadrive2/grounded_sam2_output_v100/6685588/masks_images,6685588,0,453,6.22177267074585
 a woman lying on the floor while holding a placard,/datadrive/videos-popular/6024740.mp4,51,1920,1080,/datadrive2/grounded_sam2_output_v100/6024740/masks_images,6024740,0,50,4.086251258850098
 a person typing on her laptop,/datadrive/videos-popular/6032391.mp4,297,4096,2160,/datadrive2/grounded_sam2_output_v100/6032391/masks_images,6032391,0,296,2.845380544662476
 a person using a calligraphy pen,/datadrive/videos-popular/6203891.mp4,276,1920,1080,/datadrive2/grounded_sam2_output_v100/6203891/masks_images,6203891,0,275,2.4899239540100098
"A man in formal attire is shown adjusting his silver cufflink, with a blurred grey background.",/datadrive/videos-popular/6259145.mp4,315,3840,2160,/datadrive2/grounded_sam2_output_v100/6259145/masks_images,6259145,0,314,8.140307426452637
 a man covered with plastic,/datadrive/videos-popular/6894134.mp4,156,3840,2160,/datadrive2/grounded_sam2_output_v100/6894134/masks_images,6894134,0,155,5.841918468475342
 kids running inside a ballet studio,/datadrive/videos-popular/6713615.mp4,457,4096,2160,/datadrive2/grounded_sam2_output_v100/6713615/masks_images,6713615,0,456,8.05206298828125
 woman pouring water in a glass and drinking it,/datadrive/videos-popular/6778994.mp4,521,4096,2160,/datadrive2/grounded_sam2_output_v100/6778994/masks_images,6778994,0,520,6.903039932250977
 three cyclists on road,/datadrive/videos-popular/5790141.mp4,370,1920,1080,/datadrive2/grounded_sam2_output_v100/5790141/masks_images,5790141,0,369,5.252594470977783
 a woman shopping for long playing record,/datadrive/videos-popular/6862549.mp4,612,4096,2160,/datadrive2/grounded_sam2_output_v100/6862549/masks_images,6862549,0,611,5.440788745880127
 couple laying in bed,/datadrive/videos-popular/6789221.mp4,1623,4096,2160,/datadrive2/grounded_sam2_output_v100/6789221/masks_images,6789221,0,1622,2.6679012775421143
A woman is unpacking a cardboard box in a bright room with a blue couch and potted plants.,/datadrive/videos-popular/6612058.mp4,924,2160,4096,/datadrive2/grounded_sam2_output_v100/6612058/masks_images,6612058,0,923,12.38877773284912
 a christmas gift wrapped in cloth on a table,/datadrive/videos-popular/6305797.mp4,403,4096,2160,/datadrive2/grounded_sam2_output_v100/6305797/masks_images,6305797,0,402,12.289328575134276
 person washing hands in the sink,/datadrive/videos-popular/6770643.mp4,864,3840,2160,/datadrive2/grounded_sam2_output_v100/6770643/masks_images,6770643,0,863,5.954824924468994
 a group of men playing musical instruments in the nightclub,/datadrive/videos-popular/6273836.mp4,536,2160,3840,/datadrive2/grounded_sam2_output_v100/6273836/masks_images,6273836,0,535,3.075525522232056
"Two hands gripping and pulling a large sheet of sheer fabric, creating ripples and folds.",/datadrive/videos-popular/6296442.mp4,551,1920,1080,/datadrive2/grounded_sam2_output_v100/6296442/masks_images,6296442,0,550,7.280131340026855
 head shot of a person wearing eyeglass,/datadrive/videos-popular/6346227.mp4,198,4096,2160,/datadrive2/grounded_sam2_output_v100/6346227/masks_images,6346227,0,197,6.773017883300781
 explorer on a rocky hill near the ocean,/datadrive/videos-popular/5844081.mp4,396,3840,2160,/datadrive2/grounded_sam2_output_v100/5844081/masks_images,5844081,0,395,3.292015314102173
 a person playing uno,/datadrive/videos-popular/6832007.mp4,452,1080,1920,/datadrive2/grounded_sam2_output_v100/6832007/masks_images,6832007,0,451,7.096867084503174
 men with flashlights standing outdoors at night,/datadrive/videos-popular/6831476.mp4,197,2160,3840,/datadrive2/grounded_sam2_output_v100/6831476/masks_images,6831476,0,196,2.879995346069336
 an elderly woman holding her pet dog on her lap,/datadrive/videos-popular/5961893.mp4,306,4096,2160,/datadrive2/grounded_sam2_output_v100/5961893/masks_images,5961893,0,305,11.738226890563965
 back view of young man skateboarding in street,/datadrive/videos-popular/6113173.mp4,225,720,1280,/datadrive2/grounded_sam2_output_v100/6113173/masks_images,6113173,0,224,11.097441673278809
"A shirtless individual stands with a strong posture, hinting at movement or exercise, set against a blurred gym-like background.",/datadrive/videos-popular/6296637.mp4,276,2560,1080,/datadrive2/grounded_sam2_output_v100/6296637/masks_images,6296637,0,275,12.213626861572266
 man with glitter in the eye brows,/datadrive/videos-popular/6831545.mp4,675,1920,1080,/datadrive2/grounded_sam2_output_v100/6831545/masks_images,6831545,0,674,3.151467084884644
 video of a blind man,/datadrive/videos-popular/6609635.mp4,434,3840,2160,/datadrive2/grounded_sam2_output_v100/6609635/masks_images,6609635,0,433,3.9117801189422607
 man hitting focus mitts,/datadrive/videos-popular/6296440.mp4,506,1920,1080,/datadrive2/grounded_sam2_output_v100/6296440/masks_images,6296440,0,505,4.269601821899414
 kids drinking shakes in the summer,/datadrive/videos-popular/6412299.mp4,250,1920,1080,/datadrive2/grounded_sam2_output_v100/6412299/masks_images,6412299,0,249,3.0917561054229736
 small dog being given a shower,/datadrive/videos-popular/6131735.mp4,357,2160,3840,/datadrive2/grounded_sam2_output_v100/6131735/masks_images,6131735,0,356,8.510359764099121
"A baby in a fluffy white jacket and black pants is held in a comforting embrace, surrounded by a soft cream backdrop.",/datadrive/videos-popular/6391705.mp4,240,2160,3840,/datadrive2/grounded_sam2_output_v100/6391705/masks_images,6391705,0,239,7.937547206878662
 people holding denim jacket,/datadrive/videos-popular/6769386.mp4,588,2160,3840,/datadrive2/grounded_sam2_output_v100/6769386/masks_images,6769386,0,587,2.9834766387939453
 two cyclists on road,/datadrive/videos-popular/5790148.mp4,361,1920,1080,/datadrive2/grounded_sam2_output_v100/5790148/masks_images,5790148,0,360,20.08431434631348
 group of people discussing project close up,/datadrive/videos-popular/5923505.mp4,252,1920,1080,/datadrive2/grounded_sam2_output_v100/5923505/masks_images,5923505,0,251,7.076445579528809
 a woman fixing her hair,/datadrive/videos-popular/6118499.mp4,226,4096,2160,/datadrive2/grounded_sam2_output_v100/6118499/masks_images,6118499,0,225,2.7417654991149902
 back view of young man walking dog,/datadrive/videos-popular/5740421.mp4,240,2160,3840,/datadrive2/grounded_sam2_output_v100/5740421/masks_images,5740421,0,239,41.083587646484375
 woman taking a video of a goat,/datadrive/videos-popular/6662979.mp4,697,4096,1974,/datadrive2/grounded_sam2_output_v100/6662979/masks_images,6662979,0,696,3.342268705368042
"A person in a dark suit leans forward in an office chair, arms crossed on a desk amidst scattered papers and a briefcase.",/datadrive/videos-popular/6539039.mp4,538,2160,4096,/datadrive2/grounded_sam2_output_v100/6539039/masks_images,6539039,0,537,4.059902667999268
"People are holding hands in solidarity during a demonstration, with vibrant protest signs advocating for equality.",/datadrive/videos-popular/6258192.mp4,239,3840,2160,/datadrive2/grounded_sam2_output_v100/6258192/masks_images,6258192,0,238,14.250931739807127
"A woman in white lingerie holds her back while sitting on a white bed, possibly in pain.",/datadrive/videos-popular/6568268.mp4,583,4096,2160,/datadrive2/grounded_sam2_output_v100/6568268/masks_images,6568268,0,582,5.316727638244629
 a woman dancing at home,/datadrive/videos-popular/5742999.mp4,721,2160,4096,/datadrive2/grounded_sam2_output_v100/5742999/masks_images,5742999,0,720,10.182467460632324
"Three ballet dancers stand in first position at the barre, wearing pink skirts and white tights, ready to begin their class.",/datadrive/videos-popular/6718828.mp4,510,4096,2160,/datadrive2/grounded_sam2_output_v100/6718828/masks_images,6718828,0,509,3.4606235027313232
 cheerful woman dancing while listen music,/datadrive/videos-popular/6599708.mp4,417,1920,1080,/datadrive2/grounded_sam2_output_v100/6599708/masks_images,6599708,0,416,11.572983741760254
"A hockey goaltender, clad in oversized protective gear, crouches with focused readiness against the goalpost, anticipating the next move in a tense match.",/datadrive/videos-popular/6338356.mp4,306,3840,2160,/datadrive2/grounded_sam2_output_v100/6338356/masks_images,6338356,0,305,11.853655815124512
 close up video of a person reloading a magazine,/datadrive/videos-popular/6091145.mp4,514,3840,2160,/datadrive2/grounded_sam2_output_v100/6091145/masks_images,6091145,0,513,4.610615253448486
 a woman riding a boat while looking around,/datadrive/videos-popular/6328204.mp4,767,4096,2160,/datadrive2/grounded_sam2_output_v100/6328204/masks_images,6328204,0,766,13.243332862854004
 several eggs being fried in a frying pan,/datadrive/videos-popular/6288298.mp4,524,1920,1080,/datadrive2/grounded_sam2_output_v100/6288298/masks_images,6288298,0,523,6.950634479522705
 tired woman working on a computer,/datadrive/videos-popular/6032158.mp4,344,4096,2160,/datadrive2/grounded_sam2_output_v100/6032158/masks_images,6032158,0,343,3.778954744338989
 a group of people talking in the gym,/datadrive/videos-popular/6740232.mp4,474,1920,1080,/datadrive2/grounded_sam2_output_v100/6740232/masks_images,6740232,0,473,4.829174995422363
 female couple watching television,/datadrive/videos-popular/6715682.mp4,198,2560,1440,/datadrive2/grounded_sam2_output_v100/6715682/masks_images,6715682,0,197,4.34483528137207
 woman drinking a tea and reading a book,/datadrive/videos-popular/6825855.mp4,354,2160,3840,/datadrive2/grounded_sam2_output_v100/6825855/masks_images,6825855,0,353,2.3040270805358887
 people at the park,/datadrive/videos-popular/6482045.mp4,253,3840,2160,/datadrive2/grounded_sam2_output_v100/6482045/masks_images,6482045,0,252,4.422245502471924
 close up video of sunflower,/datadrive/videos-popular/6160745.mp4,375,1920,1080,/datadrive2/grounded_sam2_output_v100/6160745/masks_images,6160745,0,374,10.643980979919434
 women in stylish outfits leaning on each other,/datadrive/videos-popular/6220424.mp4,391,4096,2160,/datadrive2/grounded_sam2_output_v100/6220424/masks_images,6220424,0,390,4.386186599731445
 teacher and students in a library,/datadrive/videos-popular/5940166.mp4,300,3840,2160,/datadrive2/grounded_sam2_output_v100/5940166/masks_images,5940166,0,299,2.890769720077514
